Currency,Price,Year,Brand_Model,Fuel,Condition,Type
RD,"725,000",2018,Hyundai Sonata LF, GLP , Usado ,carros/sedan
RD,"840,000",2018,Hyundai Sonata New Rise, GLP , Usado ,carros/sedan
RD,"735,000",2018,Hyundai Sonata LF, GLP , Usado ,carros/sedan
RD,"710,000",2018,Kia K-5, GLP , Usado ,carros/sedan
RD,"610,000",2018,Hyundai Sonata LF, GLP , Usado ,carros/sedan
RD,"810,000",2018,Hyundai Sonata New Rise, GLP , Usado ,carros/sedan
RD,"685,000",2018,Kia K-5, GLP , Usado ,carros/sedan
US,"24,300",2018,Honda Accord, Gasolina , Usado ,carros/sedan
RD,"790,000",2018,Mazda 2, Gasolina , Usado ,carros/sedan
RD,"1,095,000",2018,Honda Civic EX, Gasolina , Usado ,carros/sedan
RD,"875,000",2018,Hyundai Sonata New Rise, GLP , Usado ,carros/sedan
US,"43,500",2018,Mercedes-Benz Clase C 300 4 Matic, Gasolina , Usado ,carros/sedan
US,"24,500",2018,Honda Accord, Gasolina , Usado ,carros/sedan
RD,"785,000",2018,Hyundai Sonata LF, GLP , Usado ,carros/sedan
US,"27,900",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
US,"31,900",2018,Toyota Camry XSE, Gasolina , Usado ,carros/sedan
RD,"570,000",2018,Mitsubishi Mirage ES, Gasolina , Usado ,carros/sedan
US,"27,500",2018,Honda Accord Touring, Gasolina , Usado ,carros/sedan
US,"28,500",2018,Honda Accord EXL, Gasolina , Usado ,carros/sedan
US,"27,500",2018,Honda Accord EXL, Gasolina , Usado ,carros/sedan
US,"28,900",2018,Honda Accord EX, Gasolina , Usado ,carros/sedan
US,"28,900",2018,Toyota Camry XLE, Gasolina , Usado ,carros/sedan
US,"27,900",2018,Toyota Camry SE, Gasolina , Usado ,carros/sedan
US,"25,900",2018,Honda Accord LX, Gasolina , Usado ,carros/sedan
US,"125,900",2018,Mercedes-Benz Clase E 63s AMG, Gasolina , Usado ,carros/sedan
RD,"925,000",2018,Hyundai Sonata SE, Gasolina , Usado ,carros/sedan
US,"30,500",2018,Toyota Camry Hybrid, Gasolina , Usado ,carros/sedan
US,"26,500",2018,Toyota Camry SE, Gasolina , Usado ,carros/sedan
RD,"793,000",2018,Hyundai Elantra SEL, Gasolina , Usado ,carros/sedan
RD,"780,000",2018,Nissan Sentra Sedan, Gasolina , Usado ,carros/sedan
RD,"1,100,000",2018,Honda Civic EX, Gasolina , Usado ,carros/sedan
US,"26,900",2018,Honda Accord, Gasolina , Usado ,carros/sedan
RD,"875,000",2018,Kia K-5, Gasolina , Usado ,carros/sedan
RD,"705,000",2018,Hyundai Sonata LF, GLP , Usado ,carros/sedan
RD,"795,000",2018,Hyundai Sonata New Rise, GLP , Usado ,carros/sedan
RD,"745,000",2018,Kia K-5, GLP , Usado ,carros/sedan
US,"56,900",2018,Mercedes-Benz Clase E 300, Gasolina , Usado ,carros/sedan
RD,"895,000",2018,Hyundai Elantra SEL, Gasolina , Usado ,carros/sedan
RD,"865,000",2018,Hyundai Elantra SE, Gasolina , Usado ,carros/sedan
RD,"765,000",2018,Kia Forte LX, Gasolina , Usado ,carros/sedan
RD,"695,000",2018,Ford Focus SE, Gasolina , Usado ,carros/sedan
RD,"850,000",2018,Kia K-5, GLP , Usado ,carros/sedan
RD,"1,030,000",2018,Toyota Corolla LE, Gasolina , Usado ,carros/sedan
RD,"1,150,000",2018,Honda Civic EX, Gasolina , Usado ,carros/sedan
US,"24,500",2018,Toyota Camry LE, Gasolina , Usado ,carros/sedan
RD,"1,195,000",2018,Honda Civic EX, Gasolina , Usado ,carros/sedan
US,"125,800",2018,Mercedes-Benz Clase E 63s AMG, Gasolina , Usado ,carros/sedan
RD,"725,000",2018,Kia K-5, GLP , Usado ,carros/sedan
RD,"714,000",2018,Kia Rio, Gasolina , Usado ,carros/sedan
RD,"935,000",2018,Hyundai Sonata New Rise, GLP , Usado ,carros/sedan
US,"23,900",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
RD,"1,095,000",2018,Toyota Corolla S, Gasolina , Usado ,carros/sedan
US,"32,500",2018,Honda Accord Touring, Gasolina , Usado ,carros/sedan
US,"26,900",2018,Toyota Camry SE, Gasolina , Usado ,carros/sedan
US,"26,800",2018,Honda Accord EX, Gasolina , Usado ,carros/sedan
RD,"800,000",2018,Kia K-5, GLP , Usado ,carros/sedan
US,"18,600",2018,Honda Civic EX, Gasolina , Usado ,carros/sedan
RD,"915,000",2018,Toyota Corolla LE, Gasolina , Usado ,carros/sedan
US,"26,500",2018,Honda Accord LX, Gasolina , Usado ,carros/sedan
US,"56,900",2018,BMW Serie 4 430i Gran Coupe, Gasolina , Usado ,carros/sedan
US,"31,700",2018,Honda Accord Touring, Gasolina , Usado ,carros/sedan
US,"27,900",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
RD,"750,000",2018,Hyundai Elantra, Gasolina , Usado ,carros/sedan
US,"17,900",2018,Toyota Corolla SE, Gasolina , Usado ,carros/sedan
RD,"755,000",2018,Nissan Sentra SV, Gasolina , Usado ,carros/sedan
RD,"1,190,000",2018,Toyota Camry SE, Gasolina , Usado ,carros/sedan
US,"46,500",2018,Honda Accord Touring, Gasolina , Usado ,carros/sedan
US,"35,900",2018,Toyota Camry XSE Special Edition, Gasolina , Usado ,carros/sedan
RD,"830,000",2018,Hyundai Sonata LF, GLP , Usado ,carros/sedan
RD,"850,000",2018,Hyundai Sonata LF, GLP , Usado ,carros/sedan
US,"78,000",2018,Mercedes-Benz Clase S 450, Gasolina , Usado ,carros/sedan
US,"28,200",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
US,"23,500",2018,Honda Civic Touring, Gasolina , Usado ,carros/sedan
RD,"610,000",2018,Mitsubishi Mirage, Gasolina , Usado ,carros/sedan
US,"59,900",2018,Audi S4, Gasolina , Usado ,carros/sedan
RD,"1,100,000",2018,Toyota Corolla IM, Gasolina , Usado ,carros/sedan
US,"27,900",2018,Audi A4 Turbo S-Line, Gasolina , Usado ,carros/sedan
RD,"895,000",2018,Kia K-5, GLP , Usado ,carros/sedan
US,"25,000",2018,Toyota Camry SE, Gasolina , Usado ,carros/sedan
US,"34,500",2018,Honda Accord Touring, Gasolina , Usado ,carros/sedan
US,"69,900",2018,Audi SQ5, Gasolina , Usado ,carros/sedan
US,"27,800",2018,Honda Accord, Gasolina , Usado ,carros/sedan
US,"26,900",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
US,"19,000",2018,Honda Civic EX, Gasolina , Usado ,carros/sedan
RD,"795,000",2018,Kia K-5, GLP , Usado ,carros/sedan
RD,"670,000",2018,Ford Focus, Gasolina , Usado ,carros/sedan
RD,"790,000",2018,Kia K-5, GLP , Usado ,carros/sedan
RD,"790,000",2018,Kia K-5, GLP , Usado ,carros/sedan
RD,"790,000",2018,Kia K-5, GLP , Usado ,carros/sedan
RD,"790,000",2018,Kia K-5, GLP , Usado ,carros/sedan
RD,"790,000",2018,Kia K-5, GLP , Usado ,carros/sedan
RD,"790,000",2018,Kia K-5, GLP , Usado ,carros/sedan
RD,"790,000",2018,Kia K-5, GLP , Usado ,carros/sedan
RD,"790,000",2018,Kia K-5, GLP , Usado ,carros/sedan
RD,"790,000",2018,Kia K-5, GLP , Usado ,carros/sedan
RD,"798,000",2018,Kia Optima SE, Gasolina , Usado ,carros/sedan
RD,"798,000",2018,Nissan Sentra SV, Gasolina , Usado ,carros/sedan
RD,"818,000",2018,Hyundai Accent GLS, Gasolina , Usado ,carros/sedan
US,"28,500",2018,Honda Accord EXL, Gasolina , Usado ,carros/sedan
US,"27,500",2018,Honda Civic SI, Gasolina , Usado ,carros/sedan
US,"22,500",2018,Honda Civic EX, Gasolina , Usado ,carros/sedan
US,"32,900",2018,Honda Accord EXL, Gasolina , Usado ,carros/sedan
US,"25,500",2018,Honda Accord Sport, Híbrido , Usado ,carros/sedan
RD,"839,000",2018,Kia Rio, Gasolina , Usado ,carros/sedan
US,"25,000",2018,Toyota Camry SE, Gasolina , Usado ,carros/sedan
US,"19,000",2018,Honda Civic EX, Gasolina , Usado ,carros/sedan
US,"27,900",2018,Toyota Camry SE, Gasolina , Usado ,carros/sedan
US,"30,000",2018,Toyota Camry Hybrid, Gasolina , Usado ,carros/sedan
RD,"965,000",2018,Honda Civic, Gasolina , Usado ,carros/sedan
US,"42,500",2018,Mercedes-Benz Clase C 300 AMG, Gasolina , Usado ,carros/sedan
RD,"795,000",2018,Chevrolet Cruze LT, Gasolina , Usado ,carros/sedan
RD,"750,000",2018,Kia Forte LX, Gasolina , Usado ,carros/sedan
US,"135,000",2018,Mercedes-Benz Clase E 63s AMG, Gasolina , Usado ,carros/sedan
RD,"795,000",2018,Chevrolet Cruze LT, Gasolina , Usado ,carros/sedan
RD,"820,000",2018,Chevrolet Cruze LT, Gasolina , Usado ,carros/sedan
RD,"975,000",2018,Toyota Corolla LE, Gasolina , Usado ,carros/sedan
RD,"795,000",2018,Hyundai Sonata LF, GLP , Usado ,carros/sedan
US,"29,850",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
US,"29,800",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
RD,"975,000",2018,Toyota Corolla LE, Gasolina , Usado ,carros/sedan
US,"34,900",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
US,"33,900",2018,Honda Accord Touring, Gasolina , Usado ,carros/sedan
RD,"795,000",2018,Hyundai Elantra SE, Gasolina , Usado ,carros/sedan
US,"26,300",2018,Honda Accord, Gasolina , Usado ,carros/sedan
RD,"725,000",2018,Hyundai Grand I 10 Sedan, Gasolina , Usado ,carros/sedan
RD,"850,000",2018,Hyundai Sonata New Rise, GLP , Usado ,carros/sedan
US,"57,500",2018,Audi RS3, Gasolina , Usado ,carros/sedan
US,"24,000",2018,Toyota Camry SE, Gasolina , Usado ,carros/sedan
RD,"950,000",2018,Toyota Corolla LE, Gasolina , Usado ,carros/sedan
US,"27,000",2018,Honda Accord, Gasolina , Usado ,carros/sedan
RD,"850,000",2018,Hyundai Sonata, GLP , Usado ,carros/sedan
US,"26,500",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
US,"32,500",2018,Honda Accord Touring, Gasolina , Usado ,carros/sedan
US,"32,000",2018,Honda Accord Touring, Gasolina , Usado ,carros/sedan
US,"18,000",2018,Honda Civic LX, Gasolina , Usado ,carros/sedan
US,"24,800",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
US,"29,500",2018,Honda Accord EXL, Gasolina , Usado ,carros/sedan
RD,"795,000",2018,Chevrolet Cruze LS, Gasolina , Usado ,carros/sedan
RD,"838,000",2018,Kia Forte S, Gasolina , Usado ,carros/sedan
US,"26,900",2018,Toyota Camry SE, Gasolina , Usado ,carros/sedan
RD,"815,000",2018,Hyundai Sonata LF, GLP , Usado ,carros/sedan
US,"27,900",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
US,"34,000",2018,Toyota Camry XSE Special Edition, Gasolina , Usado ,carros/sedan
US,"28,500",2018,Honda Accord EX, Gasolina , Usado ,carros/sedan
US,"29,000",2018,Honda Accord Special Edition, Gasolina , Usado ,carros/sedan
US,"27,500",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
RD,"765,000",2018,Hyundai Sonata LF, GLP , Usado ,carros/sedan
US,"25,500",2018,Honda Accord, Gasolina , Usado ,carros/sedan
RD,"695,000",2018,Kia Rio, Gasolina , Usado ,carros/sedan
US,"24,000",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
US,"18,300",2018,Toyota Corolla SE, Gasolina , Usado ,carros/sedan
RD,"1,685,000",2018,Toyota Camry, Gasolina , Usado ,carros/sedan
RD,"825,000",2018,Chevrolet Cruze, Gasolina , Usado ,carros/sedan
US,"23,700",2018,Toyota Camry LE, Gasolina , Usado ,carros/sedan
RD,"860,000",2018,Hyundai Sonata SE, GLP , Usado ,carros/sedan
US,"34,000",2018,Toyota Camry XSE Special Edition, Gasolina , Usado ,carros/sedan
RD,"985,000",2018,Hyundai Sonata New Rise, GLP , Usado ,carros/sedan
RD,"995,000",2018,Hyundai Sonata New Rise, GLP , Usado ,carros/sedan
US,"29,500",2018,Honda Accord, Gasolina , Usado ,carros/sedan
RD,"860,000",2018,Hyundai Sonata LF, GLP , Usado ,carros/sedan
RD,"785,000",2018,Chevrolet Cruze LT, Gasolina , Usado ,carros/sedan
US,"25,450",2018,Toyota Camry SE, Gasolina , Usado ,carros/sedan
RD,"665,000",2018,Ford Focus SE, Gasolina , Usado ,carros/sedan
RD,"795,000",2018,Kia K-5, GLP , Usado ,carros/sedan
US,"25,000",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
US,"28,900",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
RD,"815,000",2018,Hyundai Avante LPI, GLP , Usado ,carros/sedan
RD,"815,000",2018,Hyundai Avante LPI, GLP , Usado ,carros/sedan
US,"18,500",2018,Toyota Corolla SE, Gasolina , Usado ,carros/sedan
RD,"890,000",2018,Hyundai Sonata LF, GLP , Usado ,carros/sedan
US,"21,500",2018,Volkswagen Passat, Gasolina , Usado ,carros/sedan
RD,"790,000",2018,Kia Forte LX, Gasolina , Usado ,carros/sedan
US,"28,500",2018,Toyota Camry SE, Gasolina , Usado ,carros/sedan
US,"21,900",2018,Toyota Corolla S Plus, Gasolina , Usado ,carros/sedan
US,"31,000",2018,Honda Accord EXL, Gasolina , Usado ,carros/sedan
US,"24,500",2018,Honda Accord LX, Gasolina , Usado ,carros/sedan
US,"27,000",2018,Honda Accord LX, Gasolina , Usado ,carros/sedan
US,"125,000",2018,Mercedes-Benz Clase E 63s AMG, Gasolina , Usado ,carros/sedan
US,"28,500",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
US,"75,500",2018,Mercedes-Benz Clase CLS 350 AMG, Diesel , Usado ,carros/sedan
RD,"850,000",2018,Kia K-5, GLP , Usado ,carros/sedan
RD,"725,000",2018,Hyundai Accent, Gasolina , Usado ,carros/sedan
RD,"1,250,000",2018,Honda Accord EXL, Gasolina , Usado ,carros/sedan
US,"27,800",2018,Dodge Charger SXT, Gasolina , Usado ,carros/sedan
US,"28,500",2018,Honda Accord EX, Gasolina , Usado ,carros/sedan
US,"22,800",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
US,"30,500",2018,Honda Accord Touring, Gasolina , Usado ,carros/sedan
US,"32,500",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
US,"37,500",2018,Toyota Camry XSE, Gasolina , Usado ,carros/sedan
RD,"970,000",2018,Toyota Yaris LE, Gasolina , Usado ,carros/sedan
US,"30,500",2018,Honda Accord EXL, Gasolina , Usado ,carros/sedan
US,"26,500",2018,Honda Accord EXT, Gasolina , Usado ,carros/sedan
US,"24,800",2018,Toyota Camry SE, Gasolina , Usado ,carros/sedan
US,"33,900",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
RD,"800,000",2018,Hyundai Sonata New Rise, GLP , Usado ,carros/sedan
RD,"800,000",2018,Hyundai Sonata New Rise, GLP , Usado ,carros/sedan
RD,"800,000",2018,Hyundai Sonata New Rise, GLP , Usado ,carros/sedan
RD,"800,000",2018,Hyundai Sonata New Rise, GLP , Usado ,carros/sedan
RD,"800,000",2018,Hyundai Sonata New Rise, GLP , Usado ,carros/sedan
RD,"800,000",2018,Hyundai Sonata New Rise, GLP , Usado ,carros/sedan
RD,"800,000",2018,Hyundai Sonata New Rise, GLP , Usado ,carros/sedan
RD,"800,000",2018,Hyundai Sonata New Rise, GLP , Usado ,carros/sedan
RD,"800,000",2018,Hyundai Sonata New Rise, GLP , Usado ,carros/sedan
US,"27,900",2018,Honda Accord EXL, Gasolina , Usado ,carros/sedan
US,"23,000",2018,Fiat 500 x, Gasolina , Usado ,carros/sedan
US,"26,500",2018,Toyota Camry SE, Gasolina , Usado ,carros/sedan
US,"22,300",2018,Toyota Camry LE, Gasolina , Usado ,carros/sedan
US,"28,500",2018,Honda Accord EX, Gasolina , Usado ,carros/sedan
US,"31,000",2018,Toyota Camry XSE, Gasolina , Usado ,carros/sedan
US,"36,900",2018,Honda Accord Touring, Gasolina , Usado ,carros/sedan
RD,"975,000",2018,Toyota Corolla LE, Gasolina , Usado ,carros/sedan
US,"37,500",2018,Toyota Camry XSE Special Edition, Gasolina , Usado ,carros/sedan
US,"29,000",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
RD,"790,000",2018,Kia K-5, GLP , Usado ,carros/sedan
RD,"895,000",2018,Hyundai Sonata New Rise, GLP , Usado ,carros/sedan
RD,"790,000",2018,Kia Rio, Gasolina , Usado ,carros/sedan
US,"139,900",2018,Mercedes-Benz Clase E 63s AMG, Gasolina , Usado ,carros/sedan
US,"39,900",2018,Infiniti Q-60S, Gasolina , Usado ,carros/sedan
RD,"635,000",2018,Mitsubishi Mirage, Gasolina , Usado ,carros/sedan
RD,"650,000",2018,Hyundai Sonata GLS, GLP , Usado ,carros/sedan
RD,"830,000",2018,Hyundai Sonata New Rise, GLP , Usado ,carros/sedan
US,"30,000",2018,Honda Accord Touring, Gasolina , Usado ,carros/sedan
US,"55,000",2018,Mercedes-Benz Clase E 300, Gasolina , Usado ,carros/sedan
US,"27,900",2018,Toyota Camry, Gasolina , Usado ,carros/sedan
RD,"845,000",2018,Kia K-5 Luxury, GLP , Usado ,carros/sedan
US,"34,500",2018,Honda Accord Touring, Gasolina , Usado ,carros/sedan
US,"36,400",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
US,"17,900",2018,Subaru Impreza, Gasolina , Usado ,carros/sedan
US,"46,900",2018,Audi S3, Gasolina , Usado ,carros/sedan
RD,"865,000",2018,Hyundai Sonata New Rise, GLP , Usado ,carros/sedan
RD,"640,000",2018,Nissan Versa, Gasolina , Usado ,carros/sedan
RD,"850,000",2018,Nissan Sentra SV, Gasolina , Usado ,carros/sedan
US,"24,900",2018,Toyota Camry SE, Gasolina , Usado ,carros/sedan
RD,"850,000",2018,Hyundai Sonata LF, GLP , Usado ,carros/sedan
US,"26,950",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
US,"26,900",2018,Toyota Camry, Gasolina , Usado ,carros/sedan
RD,"795,000",2018,Hyundai Sonata LF, GLP , Usado ,carros/sedan
RD,"920,000",2018,Hyundai Sonata New Rise, GLP , Usado ,carros/sedan
US,"28,900",2018,Infiniti Q-50, Gasolina , Usado ,carros/sedan
US,"32,900",2018,Honda Accord Touring, Gasolina , Usado ,carros/sedan
RD,"645,000",2018,Nissan Versa, Gasolina , Usado ,carros/sedan
US,"29,000",2018,Honda Accord Touring, Gasolina , Usado ,carros/sedan
US,"26,000",2018,Toyota Camry SE, Gasolina , Usado ,carros/sedan
US,"26,000",2018,Toyota Camry SE, Gasolina , Usado ,carros/sedan
US,"31,800",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
US,"89,900",2018,Maserati Ghibli, Gasolina , Usado ,carros/sedan
US,"27,500",2018,Honda Accord EX, Gasolina , Usado ,carros/sedan
US,"27,500",2018,Toyota Camry SE, Gasolina , Usado ,carros/sedan
US,"32,500",2018,Toyota Camry TRD, Gasolina , Usado ,carros/sedan
US,"14,850",2018,Hyundai Elantra, Gasolina , Usado ,carros/sedan
US,"28,500",2018,Toyota Camry SE, Gasolina , Usado ,carros/sedan
US,"30,000",2018,Toyota Camry XLE, Gasolina , Usado ,carros/sedan
US,"33,000",2018,Honda Accord Touring, Gasolina , Usado ,carros/sedan
US,"27,000",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
RD,"610,000",2018,Mitsubishi Mirage, Gasolina , Usado ,carros/sedan
RD,"845,000",2018,Honda Civic LX, Gasolina , Usado ,carros/sedan
US,"24,500",2018,Honda Accord, Gasolina , Usado ,carros/sedan
RD,"875,000",2018,Hyundai Sonata LF, GLP , Usado ,carros/sedan
RD,"875,000",2018,Hyundai Sonata LF, GLP , Usado ,carros/sedan
US,"33,000",2018,Honda Accord Touring, Gasolina , Usado ,carros/sedan
US,"17,900",2018,Honda Civic LX, Gasolina , Usado ,carros/sedan
RD,"750,000",2018,Kia K-5, GLP , Usado ,carros/sedan
US,"34,500",2018,Honda Accord Touring, Gasolina , Usado ,carros/sedan
US,"34,500",2018,Honda Accord EXL, Gasolina , Usado ,carros/sedan
RD,"850,000",2018,Subaru Legacy, Gasolina , Usado ,carros/sedan
US,"28,500",2018,Toyota Camry SE, Gasolina , Usado ,carros/sedan
US,"24,000",2018,Toyota Camry LE, Gasolina , Usado ,carros/sedan
US,"28,500",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
RD,"1,050,000",2018,Toyota Corolla SE, Gasolina , Usado ,carros/sedan
US,"28,500",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
RD,"810,000",2018,Kia Forte, Gasolina , Usado ,carros/sedan
US,"29,000",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
US,"29,900",2018,Honda Accord, Gasolina , Usado ,carros/sedan
RD,"825,000",2018,Hyundai Sonata New Rise, GLP , Usado ,carros/sedan
US,"27,500",2018,Honda Accord Sport, Gasolina , Usado ,carros/sedan
RD,"590,000",2018,Nissan Versa, Gasolina , Usado ,carros/sedan
US,"29,700",2018,Toyota Camry SE, Gasolina , Usado ,carros/sedan
US,"25,500",2018,Toyota Camry SE, Gasolina , Usado ,carros/sedan
US,"24,500",2018,Honda Accord LX, Gasolina , Usado ,carros/sedan
US,"30,500",2018,Honda Accord EXL, Gasolina , Usado ,carros/sedan
US,"27,200",2018,Honda Accord EXL, Gasolina , Usado ,carros/sedan
US,"16,800",2018,Toyota Corolla LE, Gasolina , Usado ,carros/sedan
US,"32,500",2018,Honda Accord LX, Gasolina , Usado ,carros/sedan
RD,"765,000",2018,Kia K-5, GLP , Usado ,carros/sedan
US,"25,800",2018,Honda Accord, Gasolina , Usado ,carros/sedan
RD,"949,000",2018,Toyota Corolla LE, Gasolina , Usado ,carros/sedan
US,"26,800",2018,Toyota Camry SE, Gasolina , Usado ,carros/sedan
US,"18,000",2018,Toyota Corolla SE, Gasolina , Usado ,carros/sedan
US,"195,000",2018,Mercedes-Benz Clase S 63 AMG, Gasolina , Usado ,carros/sedan
US,"51,900",2017,Mercedes-Benz Clase E 300, Gasolina , Usado ,carros/sedan
RD,"750,000",2017,Hyundai Elantra, Gasolina , Usado ,carros/sedan
RD,"615,000",2017,Ford Fiesta SE, Gasolina , Usado ,carros/sedan
RD,"720,000",2017,Hyundai Sonata SE, Gasolina , Usado ,carros/sedan
US,"23,000",2017,Toyota Camry SE, Gasolina , Usado ,carros/sedan
RD,"675,000",2017,Chevrolet Cruze LT, Gasolina , Usado ,carros/sedan
RD,"879,000",2017,Hyundai Avante LPI, GLP , Usado ,carros/sedan
RD,"785,000",2017,Hyundai Elantra SE, Gasolina , Usado ,carros/sedan
RD,"665,000",2017,Kia Forte LX, Gasolina , Usado ,carros/sedan
RD,"975,000",2017,Honda Civic EXL, Gasolina , Usado ,carros/sedan
US,"21,300",2017,Honda Accord V6, Gasolina , Usado ,carros/sedan
RD,"825,000",2017,Chevrolet Cruze LT, Gasolina , Usado ,carros/sedan
RD,"740,000",2017,Toyota VITZ, Gasolina , Usado ,carros/sedan
US,"16,990",2017,Fiat 500 E, Eléctrico , Usado ,carros/sedan
RD,"570,000",2017,Mitsubishi Mirage, Gasolina , Usado ,carros/sedan
RD,"715,000",2017,Nissan Sentra SV, Gasolina , Usado ,carros/sedan
US,"17,900",2017,Volkswagen Passat R-Line, Gasolina , Usado ,carros/sedan
US,"20,000",2017,Honda Civic EXL-T, Gasolina , Usado ,carros/sedan
RD,"1,070,000",2017,Honda Civic EXL-T, Gasolina , Usado ,carros/sedan
RD,"695,000",2017,Kia Rio, Gasolina , Usado ,carros/sedan
US,"38,900",2017,Audi A4, Gasolina , Usado ,carros/sedan
RD,"695,000",2017,Kia Rio LX, Gasolina , Usado ,carros/sedan
RD,"739,000",2017,Nissan Sentra, Gasolina , Usado ,carros/sedan
RD,"680,000",2017,Kia Rio LX, Gasolina , Usado ,carros/sedan
RD,"725,000",2017,Hyundai Elantra SE, Gasolina , Usado ,carros/sedan
RD,"785,000",2017,Hyundai Elantra SE, Gasolina , Usado ,carros/sedan
RD,"735,000",2017,Kia K-5, GLP , Usado ,carros/sedan
RD,"985,000",2017,Honda Civic LX, Gasolina , Usado ,carros/sedan
RD,"735,000",2017,Kia K-5, GLP , Usado ,carros/sedan
RD,"950,000",2017,Toyota Corolla, Gasolina , Usado ,carros/sedan
US,"65,900",2017,Mercedes-Benz Clase C 63 AMG, Gasolina , Usado ,carros/sedan
US,"45,900",2017,Mercedes-Benz Clase E 300 Advantage, Gasolina , Usado ,carros/sedan
RD,"725,000",2017,Toyota VITZ, Gasolina , Usado ,carros/sedan
RD,"995,000",2017,Honda Civic EX, Gasolina , Usado ,carros/sedan
US,"21,500",2017,Honda Accord EX, Gasolina , Usado ,carros/sedan
RD,"735,000",2017,Kia K-5, GLP , Usado ,carros/sedan
RD,"940,000",2017,Toyota Camry LE, Gasolina , Usado ,carros/sedan
RD,"535,000",2017,Mitsubishi Mirage, Gasolina , Usado ,carros/sedan
RD,"695,000",2017,Nissan Sentra S, Gasolina , Usado ,carros/sedan
US,"17,900",2017,Honda Civic LX, Gasolina , Usado ,carros/sedan
